Year,Pasture,Patch,Pasture_Patch_Year,Robel.N,Robel.E,Robel.S,Robel.W,Avg_Robel,SD_Robel,WSG,Fescue,Sedges,CSG,Forbs,Legumes,Woody,Violets,Bare,Litter,Litter_dep,Panic,Seed_mix,Angle_of_O
2016,235,N,235_N_2016,3,3,4,3,3.25,0.433012702,3,0,98,3,63,16,0,0,3,86,1.5,1,0,.
2016,235,N,235_N_2016,6,3,3,5,4.25,1.299038106,1,0,98,38,63,3,0,0,16,63,0.5,1,63,.
2016,235,S,235_S_2016,3,3,3,3,3,0,0,0,16,3,86,16,0,0,86,3,0,0,16,.
2016,235,S,235_S_2016,3,3,2,3,2.75,0.433012702,0,0,86,3,63,16,0,0,38,38,0,0,16,.
2016,235,S,235_S_2016,2,3,3,2,2.5,0.5,1,0,38,16,98,16,0,0,63,38,0.5,2,16,.
2016,235,S,235_S_2016,3,3,3,3,3,0,1,0,63,3,98,16,0,0,38,38,0,0,3,.
2016,235,S,235_S_2016,7,6,6,6,6.25,0.433012702,16,0,0,3,86,0,0,0,3,86,0.5,0,3,.
2016,235,S,235_S_2016,3,3,4,5,3.75,0.829156198,0,0,86,16,86,3,0,0,63,38,0,0,0,.
2016,235,S,235_S_2016,6,5,5,6,5.5,0.5,0,0,63,3,63,3,0,0,16,63,0.25,0,3,.
2016,235,S,235_S_2016,6,4,4,5,4.75,0.829156198,0,0,0,3,86,3,0,0,16,86,0.5,0,3,.
2016,235,S,235_S_2016,3,3,4,5,3.75,0.829156198,1,0,98,3,63,3,0,0,16,63,0,0,16,.
2016,235,S,235_S_2016,5,4,0,3,3,1.870828693,0,0,0,3,38,16,0,0,16,86,0,0,0,.
2016,235,S,235_S_2016,4,4,4,4,4,0,0,0,0,3,86,16,0,0,16,86,0.25,0,0,.
2016,235,S,235_S_2016,2,8,12,11,8.25,3.897114317,0,0,0,3,86,16,0,0,16,86,0.25,2,16,.
2016,235,S,235_S_2016,1,2,12,11,6.5,5.024937811,0,0,86,86,38,1,0,0,3,98,3,2,0,.
2016,235,S,235_S_2016,5,3,3,4,3.75,0.829156198,0,0,98,3,63,16,0,0,3,86,0.5,1,0,.
2016,235,S,235_S_2016,3,3,3,4,3.25,0.433012702,0,0,86,3,63,3,0,0,16,38,0,2,3,.
2016,235,S,235_S_2016,2,2,6,2,3,1.732050808,16,16,3,16,16,3,0,0,3,86,0.5,0,3,.
2016,235,S,235_S_2016,1,1,1,1,1,0,3,3,16,16,16,38,0,0,16,63,0,0,38,.
2016,235,S,235_S_2016,1,1,2,2,1.5,0.5,38,16,63,16,16,38,0,0,38,38,0,2,0,.
2016,235,S,235_S_2016,3,3,1,3,2.5,0.866025404,0,16,38,63,38,0,1,0,3,98,1,0,0,.
2016,235,S,235_S_2016,2,2,2,3,2.25,0.433012702,0,0,3,63,16,0,0,0,3,98,0.75,1,0,.
2016,235,S,235_S_2016,2,1,2,1,1.5,0.5,16,0,3,86,38,16,0,0,3,86,0.25,2,38,.
2016,235,S,235_S_2016,5,3,3,5,4,1,16,0,63,38,16,3,0,0,16,86,1.25,2,3,.
2016,235,S,235_S_2016,2,3,3,3,2.75,0.433012702,16,0,3,86,38,16,0,0,3,86,1.5,0,3,.
2016,235,S,235_S_2016,3,2,2,2,2.25,0.433012702,0,0,3,38,38,16,0,0,16,63,1.5,0,3,.
2016,235,S,235_S_2016,3,4,2,4,3.25,0.829156198,0,0,3,38,63,3,0,0,16,63,0,0,38,.
2016,235,S,235_S_2016,3,2,2,5,3,1.224744871,0,0,3,86,3,0,0,0,63,16,0,0,0,.
2016,235,S,235_S_2016,0,1,1,2,1,0.707106781,3,0,38,86,16,0,0,0,3,98,1,0,0,.
2016,235,S,235_S_2016,4,3,4,3,3.5,0.5,3,0,86,98,16,0,0,0,3,86,0.25,0,0,.
2016,235,S,235_S_2016,3,2,1,2,2,0.707106781,0,3,63,38,38,1,0,0,16,63,1.5,0,0,.
2016,235,S,235_S_2016,1,1,2,1,1.25,0.433012702,0,63,3,16,3,0,0,0,3,86,2.5,0,0,.
2017,235,C,235_C_2017,2,1,5,3,2.75,1.707825128,16,0,0,16,16,0,0,0,0,98,0,0,0,
2017,235,C,235_C_2017,7,2,3,2,3.5,2.380476143,0,0,0,63,16,3,3,0,0,98,1,0,0,
2017,235,C,235_C_2017,1,1,1,1,1,0,3,0,16,0,3,16,0,0,3,98,0.5,0,0,
2017,235,C,235_C_2017,1,2,1,2,1.5,0.577350269,16,0,0,16,16,0,0,0,3,98,1.5,0,0,
2017,235,C,235_C_2017,3,2,2,1,2,0.816496581,16,0,0,38,16,16,0,3,3,98,1.5,0,16,
2017,235,C,235_C_2017,3,4,2,3,3,0.816496581,3,0,0,38,0,0,0,0,1,98,2.5,0,0,
2017,235,C,235_C_2017,1,1,2,0,1,0.816496581,3,0,0,3,16,16,0,0,86,16,0,0,0,
2017,235,C,235_C_2017,2,0,2,2,1.5,1,3,0,0,38,16,3,0,0,16,86,0,0,0,
2017,235,C,235_C_2017,1,0,0,2,0.75,0.957427108,3,16,0,38,16,38,0,3,38,38,1,0,86,
2017,235,C,235_C_2017,0,1,1,0,0.5,0.577350269,16,0,0,16,3,16,0,0,16,86,1.5,0,0,
2017,235,C,235_C_2017,3,2,3,3,2.75,0.5,1,0,0,16,63,16,0,0,38,63,1,0,0,
2017,235,C,235_C_2017,1,1,3,2,1.75,0.957427108,0,63,0,16,16,3,0,0,1,98,2.5,0,0,
2017,235,C,235_C_2017,1,0,1,1,0.75,0.5,3,0,0,16,38,38,0,0,0,98,3.5,0,0,
2017,235,C,235_C_2017,0,0,0,0,0,0,3,0,0,16,16,16,0,0,63,38,1.5,0,0,
2017,235,C,235_C_2017,3,3,3,4,3.25,0.5,0,0,0,16,63,3,0,3,0,98,4.5,0,3,
2017,235,C,235_C_2017,2,2,3,3,2.5,0.577350269,16,38,0,3,16,1,0,63,98,0,2.5,0,16,
2017,235,C,235_C_2017,3,2,4,3,3,0.816496581,3,38,0,16,3,3,0,0,3,98,2,0,0,
2017,235,C,235_C_2017,4,4,4,4,4,0,86,16,0,16,16,38,0,3,0,98,0.5,0,16,
2017,235,C,235_C_2017,4,3,4,5,4,0.816496581,38,16,0,3,16,38,0,16,1,98,2.5,0,38,
2017,235,C,235_C_2017,3,4,3,3,3.25,0.5,16,16,0,16,38,38,0,16,1,98,2.5,0,38,
2017,235,C,235_C_2017,3,5,4,4,4,0.816496581,16,16,0,16,63,38,0,16,16,86,2.5,0,38,
2017,235,C,235_C_2017,3,3,3,2,2.75,0.5,1,63,0,16,3,16,0,0,0,98,3.5,0,0,
2017,235,C,235_C_2017,3,2,5,6,4,1.825741858,1,16,0,38,16,16,0,0,16,86,1,0,0,
2017,235,C,235_C_2017,3,3,2,2,2.5,0.577350269,3,16,0,3,16,16,0,0,16,63,1.5,0,0,
2017,235,C,235_C_2017,2,3,3,5,3.25,1.258305739,3,16,0,16,38,16,0,0,16,63,1.5,0,0,
2017,235,C,235_C_2017,4,5,4,4,4.25,0.5,63,16,0,16,16,16,0,3,0,98,3,0,16,
2017,235,C,235_C_2017,3,3,3,4,3.25,0.5,16,38,0,16,3,38,0,3,0,98,3,0,38,
2017,235,C,235_C_2017,2,2,1,3,2,0.816496581,16,16,0,38,16,16,0,0,1,98,4,0,0,
2017,235,C,235_C_2017,3,3,3,2,2.75,0.5,38,38,0,16,16,16,0,3,3,98,2,0,38,
2017,235,C,235_C_2017,3,4,5,3,3.75,0.957427108,1,16,0,38,16,16,0,0,0,98,0.5,0,0,
2017,235,N,235_N_2017,6,6,7,9,7,1.414213562,3,0,0,38,86,3,0,0,38,38,0.5,0,0,
2017,235,N,235_N_2017,5,5,3,2,3.75,1.5,16,0,0,3,86,3,0,0,98,3,0,0,0,
2017,235,N,235_N_2017,4,2,3,2,2.75,0.957427108,1,0,0,3,16,38,0,16,86,3,1,0,63,
2017,235,N,235_N_2017,5,5,3,5,4.5,1,3,0,0,3,63,16,0,16,98,3,0,0,38,
2017,235,N,235_N_2017,3,3,2,4,3,0.816496581,16,0,0,16,63,16,0,3,98,1,0.5,1,3,
2017,235,N,235_N_2017,5,5,6,3,4.75,1.258305739,16,0,0,3,16,16,0,0,98,1,1,0,0,
2017,235,N,235_N_2017,5,6,4,4,4.75,0.957427108,3,0,0,16,86,3,0,0,98,3,0.5,1,0,
2017,235,N,235_N_2017,2,3,4,3,3,0.816496581,1,0,0,38,38,16,0,0,98,3,0,0,0,
2017,235,N,235_N_2017,3,5,1,3,3,1.632993162,3,0,0,3,38,16,0,3,98,1,0.5,1,3,
2017,235,N,235_N_2017,3,5,2,3,3.25,1.258305739,3,3,0,3,63,16,0,38,0,0,0.5,0,63,
2017,235,N,235_N_2017,0,0,0,0,0,0,16,0,0,16,38,16,0,0,63,16,0,0,0,
2017,235,N,235_N_2017,0,0,0,0,0,0,3,0,0,3,16,38,0,16,86,16,0,1,38,
2017,235,N,235_N_2017,1,0,1,0,0.5,0.577350269,3,0,0,16,63,3,0,0,63,38,1,2,0,
2017,235,N,235_N_2017,1,0,0,0,0.25,0.5,1,0,0,38,38,3,1,3,86,3,0,1,3,
2017,235,N,235_N_2017,3,3,0,3,2.25,1.5,16,0,0,1,63,16,0,3,86,16,1.5,0,16,
2017,235,S,235_S_2017,3,4,3,4,3.5,0.577350269,3,63,0,16,3,16,0,0,0,98,1.5,0,0,
2017,235,S,235_S_2017,2,3,3,4,3,0.816496581,3,16,0,3,38,16,0,0,3,98,0.5,0,0,
2017,235,S,235_S_2017,4,4,3,3,3.5,0.577350269,1,3,0,38,38,3,0,0,3,98,5,0,0,
2017,235,S,235_S_2017,2,2,3,3,2.5,0.577350269,0,3,0,38,16,0,0,0,3,98,2.5,0,0,
2017,235,S,235_S_2017,4,3,4,4,3.75,0.5,0,0,0,98,16,3,0,0,0,98,4.5,0,0,
2017,235,S,235_S_2017,2,2,2,3,2.25,0.5,3,3,0,38,38,3,0,16,3,98,3.5,1,63,
2017,235,S,235_S_2017,2,3,2,3,2.5,0.577350269,3,0,0,16,38,16,0,3,3,98,3.5,0,16,
2017,235,S,235_S_2017,3,4,4,4,3.75,0.5,16,0,0,16,16,0,0,3,16,86,1.5,1,16,
2017,235,S,235_S_2017,2,1,2,3,2,0.816496581,0,0,0,16,16,86,0,0,16,16,0,1,0,
2017,235,S,235_S_2017,3,0,2,3,2,1.414213562,1,0,0,38,16,0,0,0,3,98,5,1,0,
2017,235,S,235_S_2017,2,3,3,2,2.5,0.577350269,3,0,0,16,16,86,0,16,16,63,3.5,0,38,
2017,235,S,235_S_2017,3,3,2,2,2.5,0.577350269,0,0,0,86,38,0,0,0,0,98,1,0,0,
2017,235,S,235_S_2017,2,3,4,3,3,0.816496581,0,63,0,16,16,0,0,0,1,98,2.5,0,0,
2017,235,S,235_S_2017,0,3,2,2,1.75,1.258305739,16,38,0,16,16,38,0,3,3,63,0,0,38,
2017,235,S,235_S_2017,5,4,5,4,4.5,0.577350269,86,0,0,3,38,3,0,16,1,98,0.5,0,16,
2017,235,S,235_S_2017,5,3,4,3,3.75,0.957427108,0,0,0,86,16,0,0,0,3,86,0,0,0,
2017,235,S,235_S_2017,6,3,6,5,5,1.414213562,16,0,0,16,86,16,0,16,38,38,0.5,1,16,
2017,235,S,235_S_2017,4,2,8,6,5,2.581988897,0,0,0,3,63,38,0,16,63,16,0,0,3,
2017,235,S,235_S_2017,5,7,6,7,6.25,0.957427108,3,0,0,38,98,16,0,3,86,3,0,0,16,
2017,235,S,235_S_2017,5,5,3,5,4.5,1,0,0,0,86,38,0,0,16,3,86,4.5,0,3,
2017,235,S,235_S_2017,5,1,5,4,3.75,1.892969449,3,0,3,3,38,16,0,16,3,86,0.5,0,38,
2017,235,S,235_S_2017,1,1,2,2,1.5,0.577350269,0,0,0,3,16,63,0,0,38,63,0.5,1,0,
2017,235,S,235_S_2017,3,2,5,2,3,1.414213562,0,0,0,3,38,16,0,3,0,0,1.5,1,16,
2017,235,S,235_S_2017,5,4,7,6,5.5,1.290994449,3,0,0,16,63,16,0,16,0,3,0.5,0,16,
2017,235,S,235_S_2017,6,6,4,2,4.5,1.914854216,0,0,0,16,63,16,0,16,86,16,0.5,1,38,
2017,235,S,235_S_2017,5,7,5,5,5.5,1,3,0,0,38,16,3,0,3,3,63,1.5,0,3,
2017,235,S,235_S_2017,7,5,5,4,5.25,1.258305739,0,0,0,86,3,0,1,0,3,98,1,0,0,
2017,235,S,235_S_2017,4,4,5,5,4.5,0.577350269,3,0,3,0,63,16,0,38,63,3,0,1,63,
2017,235,S,235_S_2017,5,5,2,6,4.5,1.732050808,0,0,0,16,38,63,0,0,3,98,0.5,0,0,
2017,235,S,235_S_2017,5,7,5,4,5.25,1.258305739,0,0,0,16,63,16,0,3,38,38,0.5,0,3,
2014,BSH,C,BSH_C_2014,7,20,14,12,13.25,5.377421935,0,16,86,3,63,0,0,0,0,0,0,0,0,.
2014,BSH,C,BSH_C_2014,20,20,17,14,17.75,2.872281323,0,0,86,0,63,3,0,0,0,98,2,0,0,.
2014,BSH,C,BSH_C_2014,12,11,12,11,11.5,0.577350269,0,38,63,38,86,0,0,0,0,98,0.5,0,3,.
2014,BSH,C,BSH_C_2014,17,12,13,20,15.5,3.696845502,0,38,38,0,86,0,0,0,0,98,4,0,0,.
2014,BSH,C,BSH_C_2014,7,4,7,10,7,2.449489743,0,38,16,0,63,3,0,0,3,98,3,0,0,.
2014,BSH,C,BSH_C_2014,4,3,3,3,3.25,0.5,0,38,16,0,16,3,0,0,16,86,0.75,0,0,.
2014,BSH,C,BSH_C_2014,3,4,4,5,4,0.816496581,0,16,63,0,16,3,0,0,16,86,2,0,0,.
2014,BSH,C,BSH_C_2014,4,4,5,4,4.25,0.5,16,38,38,0,16,0,0,0,1,98,5,0,0,.
2014,BSH,C,BSH_C_2014,6,5,5,5,5.25,0.5,0,0,63,0,16,0,0,0,0,98,1,0,0,.
2014,BSH,C,BSH_C_2014,4,4,4,5,4.25,0.5,0,38,38,0,3,0,0,0,0,98,5,0,0,.
2014,BSH,C,BSH_C_2014,5,4,3,3,3.75,0.957427108,0,16,38,0,16,0,0,0,0,98,0.75,0,0,.
2014,BSH,C,BSH_C_2014,5,3,4,5,4.25,0.957427108,0,16,38,0,16,63,0,0,0,98,4,0,0,.
2014,BSH,C,BSH_C_2014,5,3,5,4,4.25,0.957427108,0,16,63,0,16,0,0,0,0,98,1,0,0,.
2014,BSH,C,BSH_C_2014,5,4,5,4,4.5,0.577350269,0,38,38,38,38,0,0,0,0,98,6,0,0,.
2014,BSH,C,BSH_C_2014,3,3,3,5,3.5,1,0,16,16,0,86,16,0,0,16,63,0.25,0,0,.
2014,BSH,C,BSH_C_2014,4,6,5,5,5,0.816496581,0,38,63,0,63,0,0,0,0,98,1.5,0,3,.
2014,BSH,C,BSH_C_2014,7,6,6,7,6.5,0.577350269,0,63,38,0,38,3,0,0,0,98,4,0,0,.
2014,BSH,C,BSH_C_2014,6,4,5,6,5.25,0.957427108,0,0,86,0,16,0,0,0,0,98,3.5,0,0,.
2014,BSH,C,BSH_C_2014,6,1,1,1,2.25,2.5,0,38,16,0,3,3,0,0,16,86,0.75,0,0,.
2014,BSH,C,BSH_C_2014,4,3,3,4,3.5,0.577350269,0,38,38,0,3,0,0,0,0,98,0.75,0,0,.
2014,BSH,C,BSH_C_2014,4,7,5,5,5.25,1.258305739,0,38,0,0,38,38,0,0,0,98,1.25,0,0,.
2014,BSH,C,BSH_C_2014,3,3,4,3,3.25,0.5,0,63,16,0,3,0,0,0,3,98,4,0,0,.
2014,BSH,C,BSH_C_2014,3,3,7,3,4,2,0,86,3,98,16,0,0,0,0,98,2,0,3,.
2014,BSH,C,BSH_C_2014,5,4,3,5,4.25,0.957427108,0,63,16,38,0,0,0,0,0,98,2,0,0,.
2014,BSH,C,BSH_C_2014,5,4,3,5,4.25,0.957427108,0,0,16,0,86,0,0,0,16,86,1,0,38,.
2014,BSH,C,BSH_C_2014,4,8,5,6,5.75,1.707825128,0,16,63,0,16,0,16,0,1,86,0.5,0,0,.
2014,BSH,C,BSH_C_2014,3,1,4,2,2.5,1.290994449,0,63,16,0,3,0,0,0,3,98,3,0,0,.
2014,BSH,C,BSH_C_2014,2,2,2,3,2.25,0.5,0,63,16,0,38,0,0,0,0,98,3.5,0,0,.
2014,BSH,C,BSH_C_2014,3,2,2,2,2.25,0.5,0,63,16,0,16,3,0,0,0,98,4,0,0,.
2014,BSH,C,BSH_C_2014,3,3,3,3,3,0,0,86,16,0,3,0,0,0,0,98,5,0,0,.
2014,BSH,N,BSH_N_2014,2,2,2,2,2,0,0,16,63,98,16,3,3,0,16,86,0.5,0,0,.
2014,BSH,N,BSH_N_2014,4,1,1,2,2,1.414213562,0,38,3,0,16,0,0,0,16,86,0,1,0,.
2014,BSH,N,BSH_N_2014,2,1,1,1,1.25,0.5,16,0,16,0,38,3,0,0,63,16,0,2,0,.
2014,BSH,N,BSH_N_2014,4,3,4,4,3.75,0.5,0,3,63,0,16,0,0,0,0,98,3,0,0,.
2014,BSH,N,BSH_N_2014,3,2,2,3,2.5,0.577350269,0,3,16,0,3,0,0,0,0,98,1,0,0,.
2014,BSH,N,BSH_N_2014,3,3,3,3,3,0,0,16,63,0,16,0,0,0,0,98,1.5,0,0,.
2014,BSH,N,BSH_N_2014,2,4,6,6,4.5,1.914854216,0,0,38,0,38,38,0,0,3,86,0,0,0,.
2014,BSH,N,BSH_N_2014,5,7,3,5,5,1.632993162,0,3,63,0,38,0,0,0,0,98,0.75,0,0,.
2014,BSH,N,BSH_N_2014,5,3,3,4,3.75,0.957427108,0,63,3,0,16,0,0,0,0,98,1,0,0,.
2014,BSH,N,BSH_N_2014,5,5,7,5,5.5,1,0,38,63,0,16,0,0,0,0,98,1.5,0,0,.
2014,BSH,N,BSH_N_2014,5,4,5,5,4.75,0.5,0,16,86,0,16,0,0,0,0,98,1.5,0,0,.
2014,BSH,N,BSH_N_2014,4,4,3,5,4,0.816496581,0,16,86,0,3,0,0,0,0,98,1.25,0,0,.
2014,BSH,N,BSH_N_2014,4,4,4,4,4,0,0,38,63,0,3,0,0,0,0,98,1.75,0,0,.
2014,BSH,N,BSH_N_2014,5,5,5,5,5,0,0,16,98,0,3,0,0,0,1,98,6,0,0,.
2014,BSH,N,BSH_N_2014,4,5,5,4,4.5,0.577350269,0,38,38,0,16,0,0,0,0,98,2,0,0,.
2014,BSH,N,BSH_N_2014,6,5,6,5,5.5,0.577350269,0,16,63,0,16,0,0,0,0,98,2,0,0,.
2014,BSH,N,BSH_N_2014,4,5,3,4,4,0.816496581,0,38,86,0,16,3,3,0,0,98,5,0,0,.
2014,BSH,N,BSH_N_2014,6,6,6,5,5.75,0.5,0,38,63,0,38,0,0,0,0,98,3.75,0,0,.
2014,BSH,N,BSH_N_2014,5,4,5,6,5,0.816496581,0,63,16,0,38,0,0,0,0,98,3,0,0,.
2014,BSH,N,BSH_N_2014,4,4,3,4,3.75,0.5,0,86,0,0,38,0,0,0,0,98,4,0,0,.
2014,BSH,N,BSH_N_2014,8,8,8,8,8,0,3,0,3,0,86,0,0,0,0,86,0.5,0,0,.
2014,BSH,N,BSH_N_2014,4,5,4,5,4.5,0.577350269,0,38,63,0,16,0,0,0,0,98,6,0,0,.
2014,BSH,N,BSH_N_2014,4,4,5,4,4.25,0.5,0,63,38,0,16,3,0,0,0,98,2,0,0,.
2014,BSH,N,BSH_N_2014,6,6,5,6,5.75,0.5,0,3,63,0,63,0,0,0,0,98,3.25,0,0,.
2014,BSH,N,BSH_N_2014,9,8,7,9,8.25,0.957427108,0,3,38,0,86,0,0,0,3,86,1,0,0,.
2014,BSH,N,BSH_N_2014,4,5,4,4,4.25,0.5,0,63,16,0,16,0,0,0,3,86,3,0,0,.
2014,BSH,N,BSH_N_2014,5,6,5,5,5.25,0.5,0,16,0,0,63,0,0,0,3,63,0,0,0,.
2014,BSH,N,BSH_N_2014,1,1,1,1,1,0,0,38,16,0,63,0,0,0,38,63,0,0,0,.
2014,BSH,N,BSH_N_2014,4,2,1,5,3,1.825741858,0,38,0,0,38,0,0,0,16,86,1,0,0,.
2014,BSH,N,BSH_N_2014,4,1,6,3,3.5,2.081665999,0,38,16,0,38,0,0,0,38,63,0,0,16,.
2014,BSH,S,BSH_S_2014,20,14,12,18,16,3.651483717,0,38,3,98,86,3,0,0,3,86,2.75,0,0,.
2014,BSH,S,BSH_S_2014,9,9,10,9,9.25,0.5,0,38,16,98,86,16,16,0,3,86,0.5,0,16,.
2014,BSH,S,BSH_S_2014,4,3,3,3,3.25,0.5,0,63,0,0,16,3,0,0,16,86,0.25,0,3,.
2014,BSH,S,BSH_S_2014,3,2,3,2,2.5,0.577350269,0,63,3,0,38,3,0,16,3,86,0.75,0,0,.
2014,BSH,S,BSH_S_2014,4,3,5,3,3.75,0.957427108,0,63,16,0,16,3,0,0,16,86,0,0,0,.
2014,BSH,S,BSH_S_2014,3,4,4,3,3.5,0.577350269,0,38,38,0,16,1,0,0,3,98,3,0,3,.
2014,BSH,S,BSH_S_2014,8,4,5,7,6,1.825741858,0,0,63,0,16,3,0,0,16,98,2,0,0,.
2014,BSH,S,BSH_S_2014,5,5,3,4,4.25,0.957427108,0,0,86,0,3,0,0,0,0,98,1,0,0,.
2014,BSH,S,BSH_S_2014,6,5,4,5,5,0.816496581,0,3,63,0,3,0,0,0,0,86,0.75,0,0,.
2014,BSH,S,BSH_S_2014,6,5,5,5,5.25,0.5,0,16,63,0,3,0,0,0,0,98,2,0,0,.
2014,BSH,S,BSH_S_2014,5,5,5,4,4.75,0.5,0,16,86,0,3,0,0,0,0,98,5,0,0,.
2014,BSH,S,BSH_S_2014,3,4,4,4,3.75,0.5,0,38,38,0,16,0,0,0,3,86,1,0,3,.
2014,BSH,S,BSH_S_2014,3,3,3,3,3,0,0,38,16,0,16,0,0,0,0,98,4.75,0,0,.
2014,BSH,S,BSH_S_2014,2,2,3,3,2.5,0.577350269,0,86,3,0,3,0,0,0,3,86,0,0,0,.
2014,BSH,S,BSH_S_2014,3,3,3,5,3.5,1,0,38,38,38,16,0,3,0,16,86,0,0,0,.
2014,BSH,S,BSH_S_2014,3,3,4,2,3,0.816496581,0,63,3,0,38,16,0,0,16,86,1.5,0,0,.
2014,BSH,S,BSH_S_2014,3,4,4,3,3.5,0.577350269,0,16,63,0,16,0,0,0,3,86,0.75,0,0,.
2014,BSH,S,BSH_S_2014,3,2,2,2,2.25,0.5,0,63,16,0,38,0,0,0,16,86,2,0,0,.
2014,BSH,S,BSH_S_2014,5,2,4,7,4.5,2.081665999,0,38,16,0,38,0,0,0,1,98,0.5,0,0,.
2014,BSH,S,BSH_S_2014,6,5,5,6,5.5,0.577350269,0,16,86,0,3,0,0,0,1,98,1,0,3,.
2014,BSH,S,BSH_S_2014,4,4,4,5,4.25,0.5,0,0,98,0,16,0,0,0,0,98,3,0,0,.
2014,BSH,S,BSH_S_2014,5,3,4,6,4.5,1.290994449,0,63,16,0,38,0,0,0,0,98,1.5,0,0,.
2014,BSH,S,BSH_S_2014,6,5,4,5,5,0.816496581,0,63,38,0,16,0,0,0,3,98,1,0,0,.
2014,BSH,S,BSH_S_2014,8,7,5,7,6.75,1.258305739,0,16,38,0,63,0,0,0,0,98,3,0,0,.
2014,BSH,S,BSH_S_2014,2,2,3,3,2.5,0.577350269,0,38,63,0,16,0,0,0,16,86,1,0,0,.
2014,BSH,S,BSH_S_2014,4,3,4,4,3.75,0.5,0,38,38,0,16,0,0,0,3,98,3,0,0,.
2014,BSH,S,BSH_S_2014,3,2,4,5,3.5,1.290994449,0,63,0,0,16,3,0,0,0,98,1,0,0,.
2014,BSH,S,BSH_S_2014,3,1,3,2,2.25,0.957427108,0,38,0,0,63,0,0,0,16,86,0.5,0,0,.
2014,BSH,S,BSH_S_2014,2,2,2,2,2,0,0,63,0,0,38,3,0,0,3,98,0.25,0,0,.
2014,BSH,S,BSH_S_2014,9,4,3,4,5,2.708012802,0,16,38,0,38,3,3,0,16,63,0,0,0,.
2015,BSH,C,BSH_C_2015,2,2,2,4,2.5,1,38,3,0,0,63,1,0,0,86,3,0,0,16,.
2015,BSH,C,BSH_C_2015,1,1,2,1,1.25,0.5,63,0,0,0,38,1,0,0,3,86,1,0,0,.
2015,BSH,C,BSH_C_2015,1,0,0,0,0.25,0.5,16,0,0,0,16,3,0,0,1,98,3,0,0,.
2015,BSH,C,BSH_C_2015,1,1,1,1,1,0,3,0,0,0,63,3,0,0,16,86,1,0,0,.
2015,BSH,C,BSH_C_2015,1,0,8,0,2.25,3.862210075,16,0,0,0,38,1,0,0,16,86,1,0,0,.
2015,BSH,C,BSH_C_2015,2,0,6,5,3.25,2.753785274,3,0,0,0,63,1,0,0,16,63,0,0,0,.
2015,BSH,C,BSH_C_2015,5,5,4,3,4.25,0.957427108,0,0,0,0,86,3,0,0,3,98,1,0,0,.
2015,BSH,C,BSH_C_2015,2,2,2,1,1.75,0.5,3,0,0,0,98,3,0,0,63,16,0,0,0,.
2015,BSH,C,BSH_C_2015,1,1,3,0,1.25,1.258305739,3,0,0,0,38,16,0,0,3,86,1,0,0,.
2015,BSH,C,BSH_C_2015,2,1,2,2,1.75,0.5,1,0,0,0,63,38,0,0,0,98,1,0,0,.
2015,BSH,C,BSH_C_2015,2,1,2,2,1.75,0.5,16,0,0,0,16,38,0,0,3,98,2,0,1,.
2015,BSH,C,BSH_C_2015,1,1,3,1,1.5,1,63,0,0,0,16,3,0,0,3,86,1,0,1,.
2015,BSH,C,BSH_C_2015,6,1,1,1,2.25,2.5,3,0,3,98,3,3,0,0,16,63,1,2,0,.
2015,BSH,C,BSH_C_2015,0,1,0,0,0.25,0.5,38,0,38,3,38,16,0,0,3,98,1,2,0,.
2015,BSH,C,BSH_C_2015,3,3,2,3,2.75,0.5,98,0,0,3,3,0,0,0,3,86,1,2,16,.
2015,BSH,C,BSH_C_2015,8,8,7,5,7,1.414213562,0,0,0,3,63,3,0,0,0,98,2,2,0,.
2015,BSH,C,BSH_C_2015,15,14,4,10,10.75,4.991659711,16,0,98,16,38,1,0,0,1,98,2,0,0,.
2015,BSH,C,BSH_C_2015,4,3,3,2,3,0.816496581,3,3,0,0,38,3,3,0,3,86,0,0,0,.
2015,BSH,C,BSH_C_2015,6,6,5,6,5.75,0.5,3,0,98,16,86,3,0,0,38,63,0,0,0,.
2015,BSH,C,BSH_C_2015,0,4,6,3,3.25,2.5,16,0,0,0,63,0,0,0,16,63,1,0,3,.
2015,BSH,C,BSH_C_2015,3,1,1,3,2,1.154700538,3,0,98,1,38,38,0,0,3,86,0,0,1,.
2015,BSH,C,BSH_C_2015,2,2,4,3,2.75,0.957427108,1,0,0,0,38,63,0,0,3,86,0,0,1,.
2015,BSH,C,BSH_C_2015,4,4,4,3,3.75,0.5,3,0,0,0,86,63,0,0,3,86,1,0,0,.
2015,BSH,C,BSH_C_2015,2,2,2,1,1.75,0.5,3,0,0,1,38,16,0,0,3,86,1,0,3,.
2015,BSH,C,BSH_C_2015,8,1,1,2,3,3.366501646,3,0,0,0,63,38,0,0,16,63,1,0,3,.
2015,BSH,C,BSH_C_2015,11,7,7,9,8.5,1.914854216,3,0,0,0,63,38,0,0,16,86,0,0,0,.
2015,BSH,C,BSH_C_2015,4,3,6,15,7,5.477225575,0,0,98,1,63,38,0,0,16,63,0,0,3,.
2015,BSH,C,BSH_C_2015,2,1,7,6,4,2.943920289,3,63,98,16,16,38,0,0,3,86,1,0,0,.
2015,BSH,C,BSH_C_2015,4,6,15,4,7.25,5.251983752,3,0,0,1,16,16,0,0,1,98,0.5,1,0,.
2015,BSH,C,BSH_C_2015,7,1,5,5,4.5,2.516611478,3,0,0,0,38,0,0,0,1,98,0,0,38,.
