NectarRecordID,ButterflyTransID,Nectar Plant Name,USDA scientific name,Section 1,Section 2,Section 3,Section 4,Section 5
6493,1574,white clover,,13,4,2,6,0
6494,1574,white lobelia,,0,0,0,0,1
6495,1574,yarrow,,0,1,0,0,0
6496,1574,slender mountain mint,,0,2,0,0,0
6497,1575,birdsfoot trefoil,,133,28,135,170,265
6498,1575,red clover,,0,41,13,4,10
6499,1575,deptford pink,,4,7,3,2,3
6500,1575,butterfly milkweed,,0,0,0,17,0
6501,1575,white clover,,0,9,9,1,0
6502,1575,slender mountain mint,,0,0,1,0,0
6503,1575,yellow sweet clover,,2,5,2,0,0
6504,1576,tall cinquefoil,Potentilla arguta,0,0,0,0,1
6505,1576,daisy fleabane,,0,0,0,0,2
6506,1576,black eyed susan,,0,0,0,2,2
6507,1576,pale purple coneflower,,0,0,1,0,0
6508,1577,slender mountain mint,,0,0,17,73,12
6509,1577,black eyed susan,,7,0,0,0,0
6510,1577,butterfly milkweed,,1,0,0,0,0
6511,1578,butterfly milkweed,,0,3,0,0,0
6512,1579,birdsfoot trefoil,,0,0,0,0,63
6513,1579,grey-headed coneflower,,0,0,0,0,8
6514,1579,yellow sweet clover,,0,0,0,0,1
6515,1579,red clover,,0,0,0,0,1
6516,1579,Spotted St. John's wort,Hypericum punctatum,0,0,0,3,3
6517,1579,black eyed susan,,0,1,0,2,1
6518,1579,daisy fleabane,,0,2,0,1,0
6519,1579,hoary verbena,,0,1,0,0,0
6520,1580,birdsfoot trefoil,,39,23,19,10,27
6521,1580,red clover,,2,3,2,4,1
6522,1580,daisy fleabane,,0,1,0,1,1
6523,1580,white clover,,0,0,1,3,1
6524,1580,horse nettle,,1,0,2,3,0
6525,1580,yellow sweet clover,,0,1,0,6,0
6526,1580,hoary verbena,,0,2,0,3,0
6527,1580,deptford pink,,0,1,0,0,0
6528,1581,red clover,,0,3,0,10,9
6529,1581,birdsfoot trefoil,,21,2,6,15,50
6530,1581,white clover,,3,0,2,20,6
6531,1581,daisy fleabane,,0,0,0,1,0
6532,1581,deptford pink,,3,0,7,0,0
6533,1581,slender mountain mint,,1,0,0,0,0
6534,1582,red clover,,1,3,0,0,0
6535,1582,horse nettle,,0,1,0,1,0
6536,1582,birdsfoot trefoil,,0,0,4,0,11
6537,1582,cinqufoil,potentilla recta,0,0,2,2,0
6538,1582,white clover,,0,0,1,0,0
6539,1583,red clover,,0,27,64,11,76
6540,1583,birdsfoot trefoil,,110,105,168,125,241
6541,1583,yellow sweet clover,,0,24,0,3,8
6542,1583,white clover,,0,77,9,18,8
6543,1583,white sweet clover,,0,1,0,0,1
6544,1583,alsike clover,Trifolium hybridum,0,24,6,0,1
6545,1583,horse nettle,,0,0,0,1,0
6546,1583,prairie petunia,,0,2,2,1,0
6547,1584,birdsfoot trefoil,,165,160,110,210,180
6548,1584,slender mountain mint,,3,4,2,5,17
6549,1584,red clover,,1,0,11,2,9
6550,1584,white clover,,2,0,1,4,4
6551,1584,deptford pink,,0,0,1,0,1
6552,1584,prairie petunia,,0,0,1,1,0
6553,1584,white sweet clover,,0,0,0,5,0
6554,1584,alsike clover,Trifolium hybridum,0,0,1,2,0
6555,1584,cinquefoil,potentilla recta,1,0,0,0,0
6556,1584,yellow sweet clover,,3,0,0,0,0
6557,1584,hoary verbena,,1,0,0,0,0
6558,1585,birdsfoot trefoil,,115,85,295,270,90
6559,1585,cinquefoil,potentilla recta,0,0,1,0,1
6560,1585,slender mountain mint,,1,3,0,0,2
6561,1585,red clover,,7,7,3,2,1
6562,1585,prairie petunia,,0,3,0,0,0
6563,1585,white clover,,0,6,0,0,0
6564,1586,prairie petunia,,11,0,0,0,8
6565,1586,red clover,,17,9,17,63,100
6566,1586,white clover,,0,0,0,0,1
6567,1586,birdsfoot trefoil,,74,13,5,27,19
6568,1586,alsike clover,Trifolium hybridum,1,0,0,1,1
6569,1586,oxeye daisy,,0,2,0,1,0
6570,1586,slender mountain mint,,2,31,4,0,0
6571,1586,purple milkwort,,0,2,0,0,0
6572,1587,white clover,,4,0,0,13,9
6573,1587,birdsfoot trefoil,,330,650,710,258,38
6574,1587,red clover,,98,89,86,107,55
6575,1587,yellow sweet clover,,4,25,4,5,5
6576,1587,deptford pink,,0,6,1,4,0
6577,1587,alsike clover,Trifolium hybridum,520,1485,355,300,0
6578,1587,horse nettle,,0,2,0,0,0
6579,1587,Queen Anne's lace,,1,7,0,0,0
6580,1587,white sweet clover,,32,0,0,0,0
6581,1588,birdsfoot trefoil,,505,326,215,575,860
6582,1588,alsike clover,Trifolium hybridum,14,12,2,45,18
6583,1588,red clover,,258,108,103,126,168
6584,1588,deptford pink,,1,2,1,3,5
6585,1588,daisy fleabane,,0,0,0,0,2
6586,1588,oxeye daisy,,4,0,1,0,1
6587,1588,yellow sweet clover,,2,8,1,0,1
6588,1588,white sweet clover,,1,0,0,0,0
6589,1589,birdsfoot trefoil,,6,0,30,2,206
6590,1589,red clover,,6,1,2,11,193
6591,1589,alsike clover,Trifolium hybridum,0,0,0,0,14
6592,1589,daisy fleabane,,0,0,0,0,6
6593,1589,alfalfa,,0,0,0,0,7
6594,1589,horse nettle,,1,0,1,0,1
6595,1589,cinquefoil,potentilla recta,0,0,1,0,0
6596,1590,birdsfoot trefoil,,14,7,1,34,3
6597,1590,red clover,,25,14,9,64,45
6598,1590,deptford pink,,4,0,0,0,6
6599,1590,daisy fleabane,,0,0,0,1,0
6600,1590,Queen Anne's lace,,0,0,0,1,0
6601,1591,birdsfoot trefoil,,5,1,0,0,12
6602,1591,red clover,,0,1,2,2,14
6603,1591,horse nettle,,2,0,1,0,1
6604,1591,prairie turnip,Pediomelum esculentum,1,2,0,0,2
6605,1591,deptford pink,,0,0,2,1,4
6606,1591,cinquefoil,potentilla recta,0,0,0,0,1
6607,1591,white sweet clover,,0,0,0,1,0
6608,1592,horse nettle,,1,5,0,0,1
6609,1592,yellow clover,Trifolium sp. Yellow,2,0,0,0,0
6610,1593,horse nettle,,1,0,0,0,0
6611,1594,horse nettle,,2,0,0,4,1
6612,1595,hairy mountain mint,,0,0,0,0,3
6613,1595,horse nettle,,0,0,0,0,1
6614,1595,wild bergamot,,0,0,0,7,0
6615,1595,purple prairie clover,,0,17,40,10,0
6616,1595,white lobelia,,0,0,1,0,0
6617,1595,birdsfoot trefoil,,0,5,0,0,0
6618,1596,wild bergamot,,7,6,58,5,47
6619,1596,grey-headed coneflower,,6,0,36,12,9
6620,1596,slender mountain mint,,0,0,0,1,2
6621,1596,birdsfoot trefoil,,4,16,20,2,2
6622,1596,tall cinquefoil,Potentilla arguta,1,0,0,1,1
6623,1596,purple prairie clover,,0,5,0,3,0
6624,1596,daisy fleabane,,0,0,1,2,0
6625,1596,showy ticktrefoil,Desmodium canadense,0,0,0,1,0
6626,1597,birdsfoot trefoil,,0,0,0,0,10
6627,1597,grey-headed coneflower,,0,0,0,0,4
6628,1597,tall cinquefoil,Potentilla arguta,2,0,0,1,1
6629,1597,slender mountain mint,,0,4,183,4,0
6630,1597,daisy fleabane,,0,0,1,0,0
6631,1597,winged loostrife,Lythrum alatum,0,50,0,0,0
6632,1597,partridge pea,,2,0,0,0,0
6633,1598,St. John's Wort,,0,0,0,0,16
6634,1598,white sweet clover,,0,0,0,0,39
6635,1598,daisy fleabane,,0,0,0,3,1
6636,1598,partridge pea,,0,0,0,0,9
6637,1598,yellow sweet clover,,0,0,0,0,1
6638,1598,deptford pink,,2,0,0,1,0
6639,1598,horse nettle,,0,1,0,0,0
6640,1599,sawtooth sunflower,,0,0,0,0,4
6641,1599,Queen Anne's lace,,0,1,0,0,0
6642,1600,Queen Anne's lace,,0,0,0,1,0
6643,1600,bindweed,Convolvulus arvensis,0,0,0,1,0
6644,1600,red clover,,1,3,2,0,0
6645,1600,daisy fleabane,,0,1,1,0,0
6646,1600,sawtooth sunflower,,0,1,0,0,0
6647,1600,yellow sweet clover,,5,0,0,0,0
6648,1601,white clover,,1410,515,210,56,80
6649,1601,alsike clover,Trifolium hybridum,0,2,55,8,21
6650,1601,birdsfoot trefoil,,0,21,60,15,25
6651,1601,red clover,,2,13,15,6,10
6652,1601,yellow sweet clover,,0,0,0,31,0
6653,1601,daisy fleabane,,0,1,1,1,0
6654,1601,black eyed susan,,1,3,0,1,0
6655,1601,grey-headed coneflower,,0,0,0,1,0
6656,1601,deptford pink,,1,0,0,0,0
6657,1601,slender mountain mint,,0,0,1,0,0
6658,1601,wild bergamot,,0,2,0,0,0
6659,1601,hairy mountain mint,,0,0,3,0,0
6660,1601,Queen Anne's lace,,0,3,1,0,0
6661,1602,white clover,,23,8,10,56,15
6662,1602,birdsfoot trefoil,,0,1,10,12,40
6663,1602,alsike clover,Trifolium hybridum,10,9,0,10,7
6664,1602,white sweet clover,,0,0,1,0,2
6665,1602,slender mountain mint,,0,0,0,0,2
6666,1602,yarrow,,0,0,0,8,0
6667,1602,red clover,,0,0,9,5,0
6668,1602,daisy fleabane,,0,0,0,1,0
6669,1602,Queen Anne's lace,,1,0,5,0,0
6670,1602,yellow sweet clover,,0,2,0,0,0
6671,1602,deptford pink,,1,0,0,0,0
6672,1603,white clover,,50,25,50,100,28
6673,1603,daisy fleabane,,2,6,0,1,2
6674,1603,purple milkwort,,0,0,0,0,1
6675,1603,alsike clover,Trifolium hybridum,2,255,70,0,320
6676,1603,germander,,0,0,0,0,1
6677,1603,prairie petunia,,1,2,3,5,2
6678,1603,birdsfoot trefoil,,0,0,0,38,0
6679,1603,hoary verbena,,0,1,0,0,0
6680,1603,yellow clover,Trifolium sp. Yellow,0,6,0,0,0
6681,1603,horse nettle,,1,0,0,0,0
6682,1604,white clover,,8,0,0,1,8
6683,1604,prairie petunia,,6,12,8,6,0
6684,1604,white lobelia,,0,0,0,0,1
6685,1604,hoary verbena,,0,0,0,0,1
6686,1604,daisy fleabane,,0,1,0,1,6
6687,1604,yellow clover,trifolium sp. Yellow,0,8,0,0,0
6688,1605,white clover,,0,0,0,5,17
6689,1605,birdsfoot trefoil,,0,0,1,25,2
6690,1605,alsike clover,Trifolium hybridum,57,210,265,175,98
6691,1605,red clover,,6,16,0,3,0
6692,1605,prairie petunia,,2,5,1,2,3
6693,1605,horse nettle,,1,0,0,0,1
6694,1605,daisy fleabane,,0,0,0,0,1
6695,1605,Queen Anne's lace,,1,0,1,0,0
6696,1605,deptford pink,,2,0,1,0,0
6697,1605,dandelion,,0,0,1,0,0
6698,1606,red clover,,610,865,890,930,790
6699,1606,Queen Anne's lace,,149,114,238,99,110
6700,1606,false sunflower,,214,259,0,0,5
6701,1606,common milkweed,,4,0,0,0,0
6702,1606,daisy fleabane,,5,4,2,27,8
6703,1606,horse nettle,,2,0,1,2,0
6704,1606,buttercup,,0,0,0,0,5
6705,1606,grey-headed coneflower,,9,7,0,0,0
6706,1606,black eyed susan,,0,0,20,0,0
6707,1606,spiderwort,,1,1,0,0,4
6708,1606,deptford pink,,0,0,3,0,0
6709,1606,silene sp.,,0,3,0,0,1
6710,1606,common plantain,,0,4,1,2,0
6711,1606,rosinweed,,0,0,8,0,0
6712,1607,red clover,,177,168,84,30,475
6713,1607,Queen Anne's lace,,264,15,0,0,106
6714,1607,white clover,,0,74,20,0,35
6715,1607,rattlesnake master,,0,0,1,2,2
6716,1607,buttercup,,3,2,2,0,0
6717,1607,horse nettle,,0,2,0,0,0
6718,1607,whorled milkweed,,0,1,0,0,0
6719,1607,purple milkwort,,4,0,0,0,0
6720,1608,chickory,,106,91,0,0,0
6721,1608,Queen Anne's lace,,37,15,53,6,20
6722,1608,red clover,,10,26,128,14,13
6723,1608,deptford pink,,1,12,1,0,0
6724,1608,prairie blazing star,,1,0,0,0,0
6725,1608,daisy fleabane,,2,2,0,0,0
6726,1608,ironweed,,0,0,3,4,0
6727,1608,buttercup,,0,0,0,4,1
6728,1608,self-heal,Prunella vulgaris,0,0,0,0,30
6729,1609,birdsfoot trefoil,,301,98,174,41,73
6730,1609,white clover,,19,0,216,3,10
6731,1609,red clover,,3,15,4,3,2
6732,1609,white sweet clover,,0,0,0,0,1
6733,1609,deptford pink,,2,3,0,1,0
6734,1609,horse nettle,,0,0,3,1,0
6735,1609,cinqufoil,Potentilla recta,1,0,0,2,0
6736,1609,Queen Anne's lace,,1,0,7,0,0
6737,1609,yellow sweet clover,,0,0,5,0,0
6738,1609,chickory,,0,0,1,0,0
6739,1609,ironweed,,0,1,0,0,0
6740,1610,red clover,,2,0,0,7,0
6741,1610,birdsfoot trefoil,,5,12,26,100,11
6742,1610,prairie petunia,,1,0,0,0,0
6743,1610,daisy fleabane,,1,0,0,0,1
6744,1610,white clover,,0,20,9,18,30
6745,1610,deptford pink,,0,0,0,1,2
6746,1610,yellow sweet clover,,0,0,0,2,0
6747,1610,horse nettle,,0,0,0,1,3
6748,1610,Queen Anne's lace,,0,0,0,0,2
6749,1610,hoary verbena,,0,0,0,0,3
6750,1611,wild bergamot,,18,28,0,8,7
6751,1611,daisy fleabane,,0,0,3,0,1
6752,1611,birdsfoot trefoil,,6,6,255,15,4
6753,1611,white clover,,0,0,113,0,4
6754,1611,Queen Anne's lace,,3,7,7,48,12
6755,1611,red clover,,0,10,35,3,0
6756,1611,deptford pink,,0,0,1,1,0
6757,1611,yellow sweet clover,,0,0,0,1,0
6758,1611,germander,,3,9,2,0,0
6759,1612,Queen Anne's lace,,0,0,0,0,1
6760,1612,birdsfoot trefoil,,9,8,14,26,0
6761,1612,daisy fleabane,,0,0,0,1,0
6762,1612,red clover,,0,1,5,3,0
6763,1612,white clover,,0,1,4,0,0
6764,1612,self-heal,,4,0,2,0,0
6765,1612,hoary verbena,,0,1,0,0,0
6766,1612,partridge pea,,4,0,0,0,0
6767,1613,birdsfoot trefoil,,20,27,14,54,55
6768,1613,horse nettle,,0,0,0,0,1
6769,1613,daisy fleabane,,1,0,1,0,1
6770,1613,white clover,,1,0,11,41,2
6771,1613,red clover,,3,0,18,10,2
6772,1613,alsike clover,Trifolium hybridum,0,0,2,7,1
6773,1613,yellow sweet clover,,0,0,0,5,1
6774,1613,self-heal,,2,1,0,0,0
6775,1613,tall green milkweed,,1,0,0,0,0
6776,1614,birdsfoot trefoil,,48,25,26,34,71
6777,1614,red clover,,10,1,1,7,7
6778,1614,daisy fleabane,,1,0,0,0,0
6779,1614,white clover,,0,4,0,0,0
6780,1614,horse nettle,,0,0,0,2,0
6781,1614,partridge pea,,0,0,0,1,0
6782,1615,ironweed,,4,0,0,0,1
6783,1615,Queen Anne's lace,,7,6,16,6,4
6784,1615,horse nettle,,1,0,0,0,0
6785,1615,birdsfoot trefoil,,3,0,0,0,0
6786,1615,soapwort,Saponaria officinalis,7,0,0,0,0
6787,1616,wild bergamot,,10,0,0,0,0
6788,1616,slender mountain mint,,74,11,33,23,0
6789,1616,birdsfoot trefoil,,4,0,0,0,0
6790,1616,prairie petunia,,1,0,0,0,0
6791,1616,Queen Anne's lace,,0,1,0,4,1
6792,1616,agrimony,Agrimonia parviflora,1,1,0,0,0
6793,1616,ironweed,,0,1,0,0,0
6794,1616,spotted St. John's wort,,0,1,0,5,0
6795,1616,red clover,,0,0,0,0,1
6796,1617,wild bergamot,,0,0,4,0,0
6797,1617,prairie petunia,,0,0,0,0,5
6798,1617,birdsfoot trefoil,,0,0,0,0,90
6799,1617,white wild indigo,,0,0,0,0,1
6800,1618,red clover,,0,0,4,0,10
6801,1618,birdsfoot trefoil,,100,11,7,3,12
6802,1618,slender mountain mint,,2,0,19,11,5
6803,1618,deptford pink,,0,0,0,0,1
6804,1618,prairie petunia,,8,9,9,0,0
6805,1618,purple milkwort,,0,3,0,0,0
6806,1618,flowering spurge,,1,0,0,0,0
6807,1618,oxeye daisy,,1,0,0,0,0
6808,1619,birdsfoot trefoil,,135,78,75,92,106
6809,1619,red clover,,9,12,0,0,2
6810,1619,slender mountain mint,,1,0,0,0,11
6811,1619,prairie petunia,,2,0,1,1,2
6812,1619,white clover,,1,0,0,0,0
6813,1619,white wild indigo,,0,0,1,0,0
6814,1619,white sweet clover,,0,0,0,0,1
6815,1620,birdsfoot trefoil,,438,375,175,432,265
6816,1620,red clover,,4,14,101,173,187
6817,1620,Queen Anne's lace,,2,1,0,0,3
6818,1620,slender mountain mint,,0,0,1,0,0
6819,1620,white sweet clover,,4,0,0,0,1
6820,1620,yellow sweet clover,,0,1,2,6,2
6821,1620,white clover,,4,12,1,6,3
6822,1620,alsike clover,Trifolium hybridum,4,8,21,43,46
6823,1620,self-heal,,0,0,0,1,0
6824,1620,deptford pink,,1,0,2,0,0
6825,1621,birdsfoot trefoil,,390,570,500,275,140
6826,1621,red clover,,106,75,31,104,8
6827,1621,self-heal,,1,1,0,0,0
6828,1621,Queen Anne's lace,,1,8,4,0,0
6829,1621,horse nettle,,1,0,0,1,0
6830,1621,alsike clover,,0,3,0,0,0
6831,1621,white clover,,0,0,2,1,3
6832,1621,deptford pink,,0,0,1,0,0
6833,1621,white sweet clover,,0,0,2,7,0
6834,1621,yellow sweet clover,,0,0,0,1,0
6835,1621,daisy fleabane,,0,0,0,1,1
6836,1621,slender mountain mint,,0,0,0,3,0
6837,1622,birdsfoot trefoil,,130,150,120,150,100
6838,1622,prairie petunia,,2,5,1,1,0
6839,1622,purple milkwort,,8,0,4,0,0
6840,1622,red clover,,1,42,23,41,12
6841,1622,bindweed,,1,0,0,0,0
6842,1622,self-heal,,1,0,0,0,1
6843,1622,slender mountain mint,,2,0,0,0,0
6844,1622,partidge pea,,0,1,0,0,0
6845,1622,white clover,,0,0,1,0,1
6846,1622,cinquefoil,Potentilla recta,0,0,0,1,0
6847,1623,birdsfoot trefoil,,14,20,28,40,70
6848,1623,partridge pea,,0,0,0,0,1
6849,1623,prairie petunia,,0,0,0,0,1
6850,1623,red clover,,34,19,10,16,18
6851,1623,Queen Anne's lace,,0,0,1,0,0
6852,1623,white sweet clover,,0,0,1,0,0
6853,1623,alsike clover,Trifolium hybridum,1,0,0,0,0
6854,1624,birdsfoot trefoil,,124,126,48,87,44
6855,1624,red clover,,54,49,71,50,114
6856,1624,white lobelia,,0,0,0,0,1
6857,1624,white clover,,6,0,0,22,6
6858,1624,Queen Anne's lace,,0,0,0,3,1
6859,1624,black eyed susan,,0,1,0,0,0
6860,1624,slender mountain mint,,1,1,0,0,0
6861,1625,partridge pea,,2,4,2,18,50
6862,1625,yellow flax,Linum sulcatum,0,0,0,0,4
6863,1625,slender mountain mint,,0,0,0,0,1
6864,1625,prairie petunia,,0,0,0,1,2
6865,1625,black eyed susan,,0,0,2,0,0
6866,1625,desmodium,Desmodium canadense,0,0,1,0,0
6867,1625,tall cinquefoil,Potentilla arguta,0,1,0,0,0
6868,1625,grey-headed coneflower,,1,0,0,0,0
6869,1626,partridge pea,Chamaecrista fasciculata,72,75,53,51,28
6870,1626,slender mountain mint,,0,0,0,25,45
6871,1626,grey-headed coneflower,,0,0,22,2,1
6872,1626,deptford pink,,1,0,0,1,1
6873,1626,purple milkwort,,0,0,0,7,0
6874,1626,prairie petunia,,0,0,1,5,0
6875,1626,self-heal,,13,0,0,0,0
6876,1626,desmodium,Desmodium canadense,24,0,0,0,0
6877,1626,hairy mountain mint,,1,0,0,0,0
6878,1627,partridge pea,,7,7,15,16,78
6879,1627,slender mountain mint,,3,0,0,0,8
6880,1627,prairie petunia,,0,0,0,1,1
6881,1628,birdsfoot trefoil,,155,205,160,190,140
6882,1628,red clover,,115,90,77,7,32
6883,1628,prairie petunia,,8,0,7,3,1
6884,1628,alsike clover,Trifolium hybridum,36,22,10,0,4
6885,1628,tall green milkweed,,0,0,3,0,1
6886,1628,flowering spurge,,0,0,0,0,3
6887,1629,slender mountain mint,,14,67,51,28,19
6888,1629,grey-headed coneflower,,22,23,25,9,34
6889,1629,flowering spurge,,7,1,0,6,31
6890,1629,hairy mountain mint,,0,0,0,0,2
6891,1629,prairie petunia,,0,0,0,0,2
6892,1629,wild bergamot,,26,25,160,43,4
6893,1629,false sunflower,Heliopsis helianthoides,13,0,7,97,0
6894,1629,partridge pea,,13,17,1,0,0
6895,1629,rosinweed,,1,0,0,0,0
6896,1629,white wild indigo,,0,0,1,0,0
6897,1629,desmodium,Desmodium canadense,1,0,0,0,0
6898,1629,ironweed,,0,1,0,0,0
6899,1629,rattlesnake master,,0,4,0,0,0
6900,1630,wild bergamot,,10,0,2,16,17
6901,1630,slender mountain mint,,44,2,2,8,1
6902,1630,grey-headed coneflower,,24,82,137,185,31
6903,1630,white prairie clover,,0,0,0,4,6
6904,1630,purple coneflower (in LATE JULY),,5,56,0,0,22
6905,1630,desmodium,Desmodium canadense,20,39,0,4,0
6906,1630,rattlesnake master,,0,0,8,0,0
6907,1630,culver's root,,10,3,0,0,0
6908,1630,rosinweed,,6,2,0,0,0
6909,1630,hairy mountain mint,,6,0,0,0,0
6910,1631,wild bergamot,,11,209,142,13,118
6911,1631,germander,,0,4,1,0,1
6912,1631,ironweed,,0,0,0,0,1
6913,1631,slender mountain mint,,114,20,40,41,0
6914,1631,desmodium,Desmodium canadense,0,20,0,0,0
6915,1631,prairie petunia,,0,1,0,0,0
6916,1631,agrimony,,3,0,0,0,0
6917,1632,grey-headed coneflower,,13,0,0,12,0
6918,1632,birdsfoot trefoil,,160,170,0,115,75
6919,1632,slender mountain mint,,13,6,0,2,16
6920,1632,hairy mountain mint,,1,0,0,0,0
6921,1632,wild bergamot,,11,8,0,3,1
6922,1632,ironweed,,1,0,0,0,0
6923,1632,prairie petunia,,1,0,0,1,2
6924,1632,Queen Anne's lace,,1,0,0,0,0
6925,1632,white wild indigo,,0,0,0,1,0
6926,1632,horse nettle,,0,1,0,0,0
6927,1632,showy goldenrod,Solidago speciosa,0,0,0,0,2
6928,1632,agrimony,,0,17,13,0,0
6929,1633,birdsfoot trefoil,,160,85,105,260,235
6930,1633,white sweet clover,,0,0,0,1,5
6931,1633,Queen Anne's lace,,0,0,0,3,4
6932,1633,white clover,,0,0,0,0,12
6933,1633,slender mountain mint,,112,104,65,7,7
6934,1633,ironweed,,0,0,1,0,1
6935,1633,prairie petunia,,10,0,0,0,0
6936,1633,red clover,,3,0,2,7,2
6937,1633,partridge pea,,0,0,3,0,0
6938,1633,white wild indigo,,0,1,0,0,0
6939,1633,hairy mountain mint,,0,2,0,0,0
6940,1633,self-heal,,1,0,0,0,0
6941,1634,birdsfoot trefoil,,270,255,590,360,160
6942,1634,red clover,,16,6,16,10,15
6943,1634,prairie petunia,,13,6,0,4,6
6944,1634,slender mountain mint,,0,2,35,33,11
6945,1634,white clover,,0,0,0,0,2
6946,1634,hairy mountain mint,,0,0,0,1,0
6947,1634,wild bergamot,,0,0,6,0,0
6948,1634,yellow sweet clover,,0,1,0,0,0
6949,1634,ironweed,,1,0,0,0,0
6950,1635,birdsfoot trefoil,,24,14,53,61,43
6951,1635,red clover,,63,44,21,30,30
6952,1635,yellow sweet clover,,0,0,0,4,0
6953,1635,self-heal,,0,1,0,0,0
6954,1635,horse nettle,,1,0,0,0,0
6955,1635,Queen Anne's lace,,1,0,0,0,0
6956,1636,red clover,,3,0,8,27,79
6957,1636,Queen Anne's lace,,1,1,7,12,7
6958,1636,self-heal,,0,0,0,0,1
6959,1636,white sweet clover,,0,0,0,0,1
6960,1636,yellow sweet clover,,0,0,1,0,0
6961,1636,birdsfoot trefoil,,0,0,32,0,5
6962,1636,daisy fleabane,,0,3,0,0,4
6963,1636,purple milkwort,,11,0,0,0,0
6964,1636,tall green milkweed,,0,0,0,1,0
6965,1636,wild bergamot,,0,0,0,2,0
6966,1636,slender mountain mint,,23,7,39,0,0
6967,1636,hairy mountain mint,,0,0,5,0,0
6968,1637,birdsfoot trefoil,,30,86,66,23,42
6969,1637,white clover,,25,24,37,20,12
6970,1637,Queen Anne's lace,,56,179,14,10,0
6971,1637,purple milkwort,,0,0,3,22,0
6972,1637,deptford pink,,40,11,1,1,0
6973,1637,hairy puccoon,Lithospermum caroliniense,0,0,6,0,0
6974,1637,yellow sweet clover,,0,16,1,0,0
6975,1637,black eyed susan,,1,0,1,0,0
6976,1637,buttercup,,1,0,0,0,0
6977,1637,daisy fleabane,,3,37,0,0,0
6978,1637,hoary verbena,,0,1,0,0,0
6979,1637,ironweed,,0,1,0,0,0
6980,1638,birdsfoot trefoil,,3,17,0,18,12
6981,1638,Queen Anne's lace,,0,0,0,0,1
6982,1638,yellow sweet clover,,0,1,0,0,3
6983,1638,white clover,,0,3,4,0,0
6984,1638,hairy mountain mint,,1,6,0,0,0
6985,1639,dogbane,,1,0,0,0,0
6986,1639,partridge pea,,1,0,0,0,0
6987,1639,Queen Anne's lace,,14,47,13,4,1
6988,1639,birdsfoot trefoil,,13,47,215,275,150
6989,1639,black eyed susan,,11,0,0,0,0
6990,1639,white clover,,1,2,2,4,0
6991,1639,red clover,,0,0,0,3,1
6992,1639,ironweed,,1,2,0,0,0
6993,1639,hoary verbena,,0,0,0,1,0
6994,1639,yellow sweet clover,,0,0,1,0,2
6995,1639,slender mountain mint,,0,0,0,0,5
6996,1639,deptford pink,,0,0,0,3,0
6997,1639,whorled milkweed,,0,0,0,0,1
6998,1639,horse nettle,,0,0,0,1,0
6999,1640,Yellow Oxalis,,8,6,0,32,33
7000,1640,white clover,,5,24,12,23,0
7001,1640,white lobelia,,1,0,0,0,
7002,1640,corn speedwell,,0,40,0,20,
7003,1641,white clover,,79,1,0,0,
7004,1641,yarrow,,0,0,1,0,
7005,1642,yarrow,,5,3,0,2,9
7006,1642,white clover,,65,49,62,50,40
7007,1642,white lobelia,,1,3,0,0,
7008,1642,daisy fleabane,,4,4,0,0,
7009,1642,birdsfoot trefoil,,2,0,0,0,
7010,1642,deptford pink,,1,0,0,0,
7011,1643,red clover,,1,0,0,0,
7012,1643,oxeye daisy,,0,0,0,1,
7013,1643,white lobelia,,0,0,0,1,
7014,1644,white clover,,66,90,35,25,12
7015,1644,daisy fleabane,,17,11,1,4,5
7016,1644,white lobelia,,5,0,1,1,10
7017,1644,red clover,,0,0,8,0,1
7018,1644,yellow sweet clover,,0,0,0,0,1
7019,1645,white clover,,92,30,160,25,120
7020,1645,daisy fleabane,,2,17,0,0,
7021,1645,red clover,,7,6,10,4,6
7022,1645,birdsfoot trefoil,,2,7,2,1,2
7023,1645,yarrow,,0,17,3,12,
7024,1646,yellow sweet clover,,3,0,1,0,23
7025,1646,yellow oxalis,,2,4,12,47,1
7026,1646,red clover,,0,0,0,0,1
7027,1650,white lobelia,,12,4,0,11,3
7028,1650,yarrow,,1,0,0,1,
7029,1650,daisy fleabane,,0,0,0,1,
7030,1650,blue eyed grass,,0,1,0,0,
7031,1651,white lobelia,,3,33,2,12,1
7032,1651,prairie rose,,3,2,1,0,
7033,1651,blue eyed grass,,1,0,0,2,
7034,1652,blue eyed grass,,1,1,1,0,
7035,1652,white lobelia,,4,9,0,10,
7036,1652,prairie rose,,0,8,2,0,
7037,1652,yarrow,,0,0,0,0,2
7038,1653,red clover,,0,1,0,0,
7039,1653,white clover,,0,1,0,0,
7040,1653,yellow oxalis,,0,0,3,0,
7041,1653,yarrow,,0,0,0,0,2
7042,1654,white lobelia,,5,5,2,0,1
7043,1654,birdsfoot trefoil,,1,0,0,0,
7044,1654,white clover,,1,7,9,1,2
7045,1654,daisy fleabane,,1,0,2,0,
7046,1654,red clover,,0,0,2,0,2
7047,1654,yellow sweet clover,,0,0,0,3,1
7048,1655,white clover,,1,0,0,0,
7049,1655,daisy fleabane,,1,0,0,0,
7050,1655,birdsfoot trefoil,,2,1,1,1,7
7051,1655,yellow sweet clover,,0,0,0,1,
7052,1655,red clover,,0,0,0,0,2
7053,1656,yellow oxalis,,20,5,1,0,3
7054,1656,white clover,,3,27,10,3,11
7055,1656,yarrow,,0,0,3,3,2
7056,1657,white clover,,8,22,0,5,35
