ButterflyTransID,Data Code,DataCodeSansHyphens,Pasture,Patch,Whittaker,Date,Nectar Observer,Nectar Data Enterer,Nectar Entry Date,Bfly Observer,Butterfly Data Enterer,Butterfly Entry Date,Round,Wind,Temperature,Cloud Cover,Start Time,End Time,Comments,Comments 2,BtflyData Checked by,NectData Checked By
1958,KLN-C2-16-R2,,Kellerton North,Center,2,7/25/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,4.6,23.4,40,9:02,9:13,,,,
1959,STE-N2-16-R2,,Sterner,North,2,7/25/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,3.2,26.5,80,10:36,10:51,,,,
1960,STE-S2-16-R2,,Sterner,South,2,7/25/16,Logan Crees,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,3.9,24.1,70,9:52,10:04,Monarch seen while laying transect,,,
1961,RCH-C1-16-R2,,Richardson,Center,1,7/23/16,Emma Stivers,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,9.3,31.9,100,12:50,1:02,High/thin clouds,,,
1962,FRN-N1-16-R2,,Frank North,North,1,7/23/16,Emma Stivers,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,4.8,29.7,80,9:20,9:38,High/thin cloud,9:23 Stopped to chase unknown butterfly,,
1963,KLN-E2-16-R2,,Kellerton North,East,2,7/25/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,2.7,23.4,40,9:05,9:16,High/thin clouds,Consider moving transect west or east--each side is currently a different treatment,,
1964,STE-W2-16-R2,,Sterner,West,2,7/25/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,1.9,25.8,100,10:39,10:51,High/thin clouds,,,
1965,GIL-S2-16-R2,,Gilleland,South,2,7/25/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,0,28.2,15,11:32,11:44,,,,
1966,GIL-N2-16-R2,,Gilleland,North,2,7/25/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,3.1,26.6,20,12:15,12:29,,,,
1967,LTR-C2-16-R2,,Lee Trail Rd,Center,2,7/25/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,6.2,31.5,5,1:47,1:58,,,,
1968,PYW-S2-16-R2,,Pyland West,South,2,7/26/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,2.9,27,0,10:11,10:21,,,,
1969,PYS-N2-16-R2,,Pyland South,North,2,7/26/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,3.8,28.9,0,10:57,11:08,,,,
1970,PYS-W2-16-R2,,Pyland South,West,2,7/26/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,1.9,25,0,9:26,9:36,,,,
1971,PYS-S2-16-R2,,Pyland South,South,2,7/26/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,3.9,25.8,0,8:52,9:03,,,,
1972,KLT-E2-16-R2,,Kellerton Tauke,East,2,7/26/16,Logan Crees,Emma Stivers,8/8/16,Logan Crees,Emma Stivers,8/8/16,2,4.3,28.1,0,1:24,1:36,,,,
1973,KLT-S2-16-R2,,Kellerton Tauke,South,2,7/26/16,Logan Crees,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,4.1,29.1,10,12:41,12:54,,,,
1974,PYN-N2-16-R2,,Pyland North,North,2,7/26/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,3.2,29.9,0,11:24,11:39,,,,
1975,KLT-W2-16-R2,,Kellerton Tauke,West,2,7/26/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/8/16,2,3.7,30.1,0,1:25,1:38,Regal (female) seen before transect; Regal (male) seen after transect,,,
1976,PYN-W2-16-R2,,Pyland North,West,2,7/26/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,4.8,28.1,0,10:11,10:24,,,,
1977,PYN-S2-16-R2,,Pyland North,South,2,7/26/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,7,26.7,0,10:52,11:06,Monarch seen before transect start,,,
1978,PYW-N2-16-R2,,Pyland West,North,2,7/26/17,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,5.4,25.3,0,9:30,9:43,,,,
1979,PYW-C2-16-R2,,Pyland West,Center,2,7/26/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,2.9,24.1,0,8:58,9:10,,,,
1980,RC2-N2-16-R2,,Richardson 2,North,2,7/27/16,David Stein,Emma Stivers,8/8/16,David Stein,Emma Stivers,8/8/16,2,2.7,25.8,20,9:47,9:57,No butteflies in transect,,,
1981,RC2-C2-16-R2,,Richardson 2,Center,2,7/27/16,David Stein,Emma Stivers,8/8/16,David Stein,Emma Stivers,8/8/16,2,4.4,25.8,0,9:12,9:23,,,,
1982,RC2-S2-16-R2,,Richardson 2,South,2,7/27/16,David Stein,Emma Stivers,8/8/16,David Stein,Emma Stivers,8/8/16,2,1.4,25.5,10,8:42,8:52,,,,
1983,RIN-S2-16-R2,,Ringgold North,South,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,8.6,22.5,0,9:19,9:29,,,,
1984,RIN-W2-16-R2,,Ringgold North,West,2,7/28/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,8.6,22.5,0,8:57,9:07,No butterflies in transect,"2 common wood nymphs seen before transect, and common buckeye seen after",,
1985,RIS-S2-16-R2,,Ringgold South,South,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,5.6,24.3,0,9:52,10:04,,,,
1986,RIS-C2-16-R2,,Ringgold South,Center,2,7/28/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,5.6,24.3,0,10:36,10:47,,,,
1987,PAW-E2-16-R2,,Pawnee Prairie,East,2,7/29/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,6.4,25.2,20,11:08,11:19,,,,
1988,235-N2-16-R2,,235,North,2,7/28/16,Logan Crees,Emma Stivers,8/9/16,Logan Crees,Emma Stivers,8/8/16,2,9.6,29,20,11:51,12:02,,,,
1989,RCH-S2-16-R2,,Richardson,South,2,7/28/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/8/16,2,5.6,24.3,0,9:04,9:15,,,,
1990,RCH-S1-16-R2,,Richardson,South,2,7/28/16,Emma Stivers,Emma Stivers,8/2/16,Emma Stivers,Emma Stivers,8/8/16,2,5.8,25.9,0,9:39,9:50,3 Meadow fritillaries and 1 silver-spotted skipper flyig beyond transect end,,,
1991,RCH-Y2-16-R2,,Richardson,Y,2,7/28/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/8/16,2,4,27.8,90,10:26,10:40,,,,
1992,PAW-S2-16-R2,,Pawnee Prairie,South,2,7/29/16,Emma Stivers,Emma Stivers,8/8/16,Emma Stivers,Emma Stivers,8/8/16,2,7.6,23.3,30,11:12,11:23,Regal seen after transect,,,
1993,235-S2-16-R2,,235,South,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,9.6,29,20,12:22,12:35,,,,
1994,235-C2-16-R2,,235,Center,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,7.5,27.1,0,11:50,12:03,,,,
1995,RIS-N2-16-R2,,Ringgold South,North,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,8.1,28.1,0,10:30,10:44,,,,
1996,RIN-E2-16-R2,,Ringgold North,East,2,7/28/16,Emma Stivers,Emma Stivers,8/9/16,Emma Stivers,Emma Stivers,8/8/16,2,8.6,22.5,0,8:48,8:59,No butterflies in transect,,,
1997,PAW-W2-16-R2,,Pawnee Prairie,West,2,7/29/16,Nick Lyon,Emma Stivers,8/9/16,David Stein,Emma Stivers,8/8/16,2,6.4,25.2,20,11:08,11:19,low numbers,,,
1998,PYW-N1-17-R1,,Pyland West,North,1,5/25/17,Luke Goodman,Emma Stivers,5/27/17,Emma Stivers,Erin McCall,5/27/17,1,10.3,23.2,10,3:18,3:28,No butterflies in transect,,,
1999,PYW-C1-17-R1,,Pyland West,Center,1,5/25/17,Emma Stivers,Emma Stivers,5/27/17,Erin McCall,Erin McCall,5/27/17,1,14.3,22,2,2:45,2:58,,,,
2000,PYW-S1-17-R1,,Pyland West,South,1,5/25/17,Nick Lyon,Emma Stivers,5/27/17,Luke Goodman,Erin McCall,5/27/17,1,10,21,0,1:47,,,,,
2001,KLN-E1-17-R1,,Kellerton North,East,1,5/25/17,Erin McCall,Emma Stivers,5/27/17,Luke Goodman,Erin McCall,5/27/17,1,6.5,18.5,5,12:15,12:25,No butterflies in transect,,,
2002,KLN-W1-17-R1,,Kellerton North,West,1,5/25/17,Nick Lyon,Emma Stivers,5/27/17,Nick Lyon,Erin McCall,5/27/17,1,14.5,17.6,10,11:00,11:13,Monarch beyond transect,,,
2003,KLN-C1-17-R1,,Kellerton North,Center,1,5/25/17,Luke Goodman,Emma Stivers,5/27/17,Erin McCall,Erin McCall,5/27/17,1,15.1,18.1,10,11:43,11:56,,,,
2004,RIN-W1-17-R1,,Ringgold North,West,1,5/26/17,Erin McCall,Emma Stivers,5/27/17,Luke Goodman,Erin McCall,5/27/17,1,4.5,27.2,5,11:36,11:46,No butterflies in transect,,,
2005,RIN-S1-17-R1,,Ringgold North,South,1,5/26/17,Nick Lyon,Emma Stivers,5/27/17,Emma Stivers,Erin McCall,5/27/17,1,7.2,24.5,10,12:05,12:17,,,,
2006,RIN-E1-17-R1,,Ringgold North,East,1,5/26/17,Luke Goodman,Emma Stivers,5/27/17,Nick Lyon,Erin McCall,5/27/17,1,9.4,25.1,30,12:39,12:49,No butterflies in transect,,,
2007,KLT-S1-17-R1,,Kellerton Tauke,South,1,5/31/17,Emma Strivers,Erin McCall,5/31/17,Erin McCall,Emma Stivers,5/31/17,1,3,24.2,0,9:53,10:04,No butterflies in transect,Monarch seen before transect start,,
2008,KLT-W1-17-R1,,Kellerton Tauke,West,1,5/31/17,Emma Strivers,Erin McCall,5/31/17,Erin McCall,Emma Stivers,5/31/17,1,2.4,24.6,0,11:12,11:23,,,,
2009,KLT-E1-17-R1,,Kellerton Tauke,East,1,5/31/17,Erin McCall,Luke Goodman,5/31/17,Emma Stivers,Luke Goodman,5/31/17,1,4.7,23.5,0,10:45,10:55,,,,
2010,GIL-S1-17-R1,,Gilleland,South,1,5/31/17,Luke Goodman,Erin McCall,5/31/17,Nick Lyon,Emma Stivers,5/31/17,1,2.2,24.7,0,10:28,10:41,Saw approx. 6 cabbage whites before transect start,,,
2011,GIL-C1-17-R1,,Gilleland,Center,1,5/31/17,Nick Lyon,Erin McCall,5/31/17,Luke Goodman,Emma Stivers,5/31/17,1,9.5,21,0,9:46,9:56,No butterflies in transect,,,
2012,GIL-N1-17-R1,,Gilleland,North,1,5/30/17,Luke Goodman,Erin McCall,5/30/17,Nick Lyon,Emma Stivers,5/31/17,1,3.5,22.3,0,9:56,10:08,,,,
2013,RIS-S1-17-R1,,Ringgold South,South,1,5/30/17,Erin McCall,Erin McCall,5/30/17,Emma Stivers,Emma Stivers,5/31/17,1,14.5,21.4,0,10:58,11:13,Windy,,,
2014,RIS-C1-17-R1,,Ringgold South,Center,1,5/30/17,Emma Strivers,Erin McCall,5/30/17,Erin McCall,Emma Stivers,5/31/17,1,14,22.7,0,10:28,10:39,No butterflies in transect,,,
2015,RIS-N1-17-R1,,Ringgold South,North,1,5/30/17,Erin McCall,Erin McCall,5/30/17,Emma Stivers,Emma Stivers,5/31/17,1,12.1,20.3,2,9:55,10:06,,,,
2016,LTR-E1-17-R1,,Lee Trail Rd,East,1,6/5/17,Nick Lyon,Erin McCall,6/7/17,Emma Stivers,Erin McCall,6/7/17,1,7.2,33.3,0,12:30,12:43,,,,
2017,LTR-C1-17-R1,,Lee Trail Rd,Center,1,6/5/17,Nick Lyon,Erin McCall,6/7/17,Emma Stivers,Erin McCall,6/7/17,1,6.5,34.2,0,11:55,12:10,,,,
2018,LTR-W1-17-R1,,Lee Trail Rd,West,1,6/5/17,Nick Lyon,Erin McCall,6/7/17,Emma Stivers,Erin McCall,6/7/17,1,5.7,33.5,0,11:24,11:36,,,,
2019,PYN-N1-17-R1,,Pyland North,North,1,6/5/17,Emma Stivers,Erin McCall,6/7/17,Nick Lyon,Erin McCall,6/7/17,1,1,32.9,0,10:42,10:59,,,,
2020,PYN-W1-17-R1,,Pyland North,West,1,6/5/17,Nick Lyon,Erin McCall,6/7/17,Emma Stivers,Erin McCall,6/7/17,1,3.1,28.7,0,10:12,10:29,,,,
2021,PYN-S1-17-R1,,Pyland North,South,1,6/5/17,Emma Stivers,Erin McCall,6/7/17,Nick Lyon,Erin McCall,6/7/17,1,3.9,28.7,0,9:39,9:51,,,,
2022,PYS-N1-17-R1,,Pyland South,North,1,6/7/17,Emma Stivers,Erin McCall,6/8/17,Luke Goodman,Erin McCall,6/8/17,1,2,29,75,12:03,12:17,,,,
2023,PYS-W1-17-R1,,Pyland South,West,1,6/7/17,Luke Goodman,Erin McCall,6/8/17,Emma Stivers,Erin McCall,6/8/17,1,4.2,25.3,40,12:31,12:45,,,,
2024,PYS-S1-17-R1,,Pyland South,South,1,6/7/17,Emma Stivers,Erin McCall,6/8/17,Luke Goodman,Erin McCall,6/8/17,1,3.5,26.2,50,1:06,1:19,,,,
2025,RC2-S1-17-R1,,Richardson 2,South,1,6/7/17,Luke Goodman,Erin McCall,6/8/17,Emma Stivers,Erin McCall,6/8/17,1,2.2,27.2,10,10:59,11:12,,,,
2026,RC2-C1-17-R1,,Richardson 2,Center,1,6/7/17,Emma Stivers,Erin McCall,6/8/17,Luke Goodman,Erin McCall,6/8/17,1,5.1,27,10,10:29,10:43,,,,
2028,RC2-N1-17-R1,,Richardson 2,North,1,6/7/17,Luke Goodman,Erin McCall,6/8/17,Emma Stivers,Erin McCall,6/8/17,1,1.3,25,3,9:57,10:11,,,,
2029,STE-S1-17-R1,,Sterner,South,1,6/7/17,Nick Lyon,Erin McCall,6/8/17,Nick Lyon,Erin McCall,6/8/17,1,3.3,26.3,20,12:15,12:33,,,,
2030,STE-W1-17-R1,,Sterner,West,1,6/7/17,Erin McCall,Erin McCall,6/8/17,Nick Lyon,Erin McCall,6/8/17,1,0,25.3,15,9:55,10:07,,,,
2031,STE-N1-17-R1,,Sterner,North,1,6/7/17,Nick Lyon,Erin McCall,6/8/17,Erin McCall,Erin McCall,6/820/17,1,0,29,10,10:38,,Transect ended 30 seconds early,,,
2032,235-S1-17-R1,,235,South,1,6/8/17,Emma Stivers,Erin McCall,6/12/17,Luke Goodman,Erin McCall,6/12/17,1,8.5,31.2,0,2:29,2:41,,,,
2033,235-C1-17-R1,,235,Center,1,6/8/17,Luke Goodman,Erin McCall,6/12/17,Emma Stivers,Erin McCall,6/12/17,1,7.3,28.1,0,1:40,1:54,,,,
2034,235-N1-17-R1,,235,North,1,6/8/17,Emma Stivers,Erin McCall,6/12/17,Luke Goodman,Erin McCall,6/12/17,1,8.1,30.5,0,12:55,1:14,,,,
2035,RCH-E1-17-R1,,Richardson,East,1,6/8/17,Emma Stivers,Erin McCall,6/12/17,Luke Goodman,Erin McCall,6/12/17,1,13.4,28.2,5,10:31,10:41,No butterflies in transect,,,
2036,RCH-Y1-17-R1,,Richardson,Y,1,6/8/17,Luke Goodman,Erin McCall,6/12/17,Emma Stivers,Erin McCall,6/12/17,1,9.8,24.9,0,11:11,11:23,,,,
2037,RCH-S1-17-R1,,Richardson,South,1,6/8/17,Luke Goodman,Erin McCall,6/12/17,Emma Stivers,Erin McCall,6/12/17,1,8.4,24.5,5,9:58,10:09,,,,
2038,BSH-S1-17-R1,,Besh,South,1,6/9/17,Luke Goodman,Erin McCall,6/12/17,Emma Stivers,Erin McCall,6/12/17,1,8.9,25.2,0,10:26,10:38,,,,
2039,BSH-C1-17-R1,,Besh,Center,1,6/9/17,Emma Stivers,Erin McCall,6/12/17,Luke Goodman,Erin McCall,6/12/17,1,13.4,28.7,0,11:04,11:15,,,,
2040,BSH-N1-17-R1,,Besh,North,1,6/9/17,Luke Goodman,Erin McCall,6/12/17,Emma Stivers,Erin McCall,6/12/17,1,12.6,27,0,11:27,11:38,,,,
2041,PAW-W1-17-R1,,Pawnee Prairie,West,1,6/12/17,Emma Stivers,Erin McCall,6/12/17,Nick Lyon,Erin McCall,6/12/17,1,6,28.9,80,10:14,10:27,,,,
2042,PAW-S1-17-R1,,Pawnee Prairie,South,1,6/12/17,Luke Stivers,Erin McCall,6/12/17,Erin McCall,Erin McCall,6/12/17,1,6,31,80,10:55,11:11,,,,
2043,PAW-E1-17-R1,,Pawnee Prairie,East,1,6/15/17,Nick Lyon,Erin McCall,6/17/17,Luke Goodman,Erin McCall,6/18/17,1,6,30,0,9:53,10:11,,,,
2044,DUN-W1-17-R1,,Dunn Ranch,West,1,6/15/17,Erin McCall,Erin McCall,6/17/17,Nick Lyon,Erin McCall,6/18/17,1,6.3,30.4,0,10:59,11:12,,,,
2045,DUN-E1-17-R1,,Dunn Ranch,East,1,6/15/17,Nick Lyon,Erin McCall,6/17/17,Luke Goodman,Erin McCall,6/18/17,1,10.3,26.1,0,12:08,12:23,,,,
2046,DUN-C1-17-R1,,Dunn Ranch,Center,1,6/15/17,Nick Lyon,Erin McCall,6/17/17,Luke goodman,Erin McCall,6/18/17,1,12.8,31.4,0,12:45,1:04,,,,
2048,KLN-W2-17-R1,,Kellerton North,West,2,6/16/17,Nick Lyon,Erin McCall,6/17/17,Erin McCall,Erin McCall,6/18/17,1,8,27.5,5,10:08,10:21,,,,
2049,KLN-C2-17-R1,,Kellerton North,Center,2,6/16/17,Erin McCall,Erin McCall,6/17/17,Nick Lyon,Erin McCall,6/18/17,1,1.1,26.4,10,10:33,10:45,,,,
2050,KLN-E2-17-R1,,Kellerton North,East,2,6/16/17,Nick Lyon,Erin McCall,6/17/17,Erin McCall,Erin McCall,6/18/17,1,5,27.7,10,10:57,11:10,,,,
2051,RIN-E2-17-R1,,Ringgold North,East,2,6/16/17,Nick Lyon,Erin McCall,6/17/17,Erin McCall,Erin McCall,6/18/17,1,7.5,29,5,12:00,12:14,,,,
2052,RIN-S2-17-R1,,Ringgold North,South,2,6/16/17,Nick Lyon,Erin McCall,6/17/17,Erin McCall,Erin McCall,6/18/17,1,11,29.4,10,12:29,12:44,,,,
2053,RIN-W2-17-R1,,Ringgold North,West,2,6/16/17,Erin McCall,Erin McCall,6/17/17,Nick Lyon,Erin McCall,6/18/17,1,1.5,28.8,0,12:58,1:11,,,,
2054,PYW-C2-17-R1,,Pyland West,Center,2,6/16/17,Emma Stivers,Erin McCall,6/17/17,Luke Goodman,Erin McCall,6/18/17,1,7.6,27,5,11:00,11:21,,,,
2055,PYW-S2-17-R1,,Pyland West,South,2,6/16/17,Luke Goodman,Erin McCall,6/17/17,Emma Stivers,Erin McCall,6/18/17,1,7.6,25.8,5,10:06,10:20,,,,
2056,PYW-N2-17-R1,,Pyland West,North,2,6/16/17,Luke Goodman,Erin McCall,6/17/17,Emma Stivers,Erin McCall,6/18/17,1,4.8,28.4,5,11:32,11:46,,,,
2057,GIL-S2-17-R1,,Gilleland,South,2,6/16/17,Emma Stivers,Erin McCall,6/17/17,Luke Goodman,Erin McCall,6/18/17,1,0,32.7,0,1:54,2:11,,,,
2058,GIL-N2-17-R1,,Gilleland,North,2,6/16/17,Emma Stivers,Erin McCall,6/17/17,Luke Goodman,Erin McCall,6/18/17,1,3.9,29.5,0,12:44,1:09,,,,
2059,GIL-C2-17-R1,,Gilleland,Center,2,6/16/17,Luke Goodman,Erin McCall,6/17/17,Emma Stivers,Erin McCall,6/18/17,1,10.9,29.1,0,1:19,1:33,,,,
2060,KLT-S2-17-R1,,Kellerton Tauke,South,2,6/20/17,Luke Goodman,Erin McCall,6/22/17,Erin McCall,Emma Stivers,6/20/17,1,0,27.7,10,9:45,9:58,,,,
2061,KLT-W2-17-R1,,Kellerton Tauke,West,2,6/20/17,Emma Stivers,Erin McCall,6/22/17,Luke Goodman,Emma Stivers,6/20/17,1,7.3,28.9,5,10:57,11:13,,,,
2062,KLT-E2-17-R1,,Kellerton Tauke,East,2,6/20/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Emma Stivers,6/20/17,1,9,27.1,0,10:26,10:41,,,,
2063,RIS-S2-17-R1,,Ringgold South,South,2,6/20/17,Emma Stivers,Erin McCall,6/22/17,Luke Goodman,Emma Stivers,6/20/17,1,13.4,30.7,20,12:56,1:18,Two-spotted skipper seen before transect start,,,
2064,RIS-N2-17-R1,,Ringgold South,North,2,6/20/17,Luke Goodman,Erin McCall,6/22/17,Erin McCall,Emma Stivers,6/20/17,1,5.5,29.9,15,11:48,12:03,,,,
2065,RIS-C2-17-R1,,Ringgold South,Center,2,6/20/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Emma Stivers,6/20/17,1,2.2,32.5,5,12:21,12:36,,,,
2066,PYN-N2-17-R1,,Pyland North,North,2,6/20/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Erin McCall,6/21/17,1,5,32.2,30,2:47,3:01,,,,
2067,PYN-S2-17-R1,,Pyland North,South,2,6/20/17,Luke Goodman,Erin McCall,6/22/17,Erin McCall,Erin McCall,6/21/17,1,6.6,32,40,2:08,2:25,,,,
2068,PYN-W2-17-R1,,Pyland North,West,2,6/20/17,Emma Stivers,Erin McCall,6/22/17,Luke Goodman,Erin McCall,6/21/17,1,4.5,31.4,40,3:17,3:35,,,,
2069,STE-N2-17-R1,,Sterner,North,2,6/21/17,Nick Lyon,Erin McCall,6/22/17,Luke Goodman,Erin McCall,6/22/17,1,7.4,31.2,40,1:14,1:32,,,,
2070,STE-S2-17-R1,,Sterner,South,2,6/21/17,Luke Goodman,Erin McCall,6/22/17,Nick Lyon,Erin McCall,6/22/17,1,6.6,29.3,10,10:31,10:45,,,,
2071,STE-W2-17-R1,,Sterner,West,2,6/21/17,Nick Lyon,Erin McCall,6/22/17,Luke Goodman,Erin McCall,6/22/17,1,4.5,28.2,30,9:46,10:07,,,,
2072,PYS-N2-17-R1,,Pyland South,North,2,6/21/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Erin McCall,6/22/17,1,13.2,32.2,40,1:32,1:44,,,,
2073,PYS-S2-17-R1,,Pyland South,South,2,6/21/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Erin McCall,6/22/17,1,6.5,30.6,60,12:29,12:43,,,,
2074,PYS-W2-17-R1,,Pyland South,West,2,6/21/17,Emma Stivers,Erin McCall,6/22/17,Erin McCall,Erin McCall,6/22/17,1,5,31.4,50,12:58,1:15,,,,
2075,LTR-C2-17-R1,,Lee Trail Rd,Center,2,6/21/17,Erin McCall,Erin McCall,6/22/17,Emma Stivers,Erin McCall,6/22/17,1,9.8,29.1,10,10:20,10:41,,,,
2076,LTR-E2-17-R1,,Lee Trail Rd,East,2,6/21/17,Emma Stivers,Erin McCall,6/22/17,Erin McCall,Erin McCall,6/22/17,1,10,26.9,15,9:42,10:04,,,,
2077,LTR-W2-17-R1,,Lee Trail Rd,West,2,6/21/17,Emma Stivers,Erin McCall,6/22/17,Erin McCall,Erin McCall,6/22/17,1,6.5,29.3,60,10:57,11:17,,,,
2078,RC2-N2-17-R1,,Richardson 2,North,2,6/25/17,Emma Stivers,Emma Stivers,6/26/17,Erin McCall,Emma Stivers,6/26/17,1,5.5,20,5,9:33,9:45,,,,
2079,RC2-C2-17-R1,,Richardson 2,Center,2,6/26/17,Nick Lyon,Emma Stivers,6/27/17,Nick Lyon,Emma Stivers,6/27/17,1,0,27.2,70,4:58,5:13,,,,
2080,RC2-S2-17-R1,,Richardson 2,South,2,6/27/17,Nick Lyon,Emma Stivers,6/27/17,Erin McCall,Emma Stivers,6/27/17,1,4,21.2,5,9:30,9:43,Transect changed to run 40m east of point,,,
2081,RCH-Y2-17-R1,,Richardson,Y,2,6/27/17,Nick Lyon,Emma Stivers,6/27/17,Erin McCall,Emma Stivers,6/27/17,1,3.7,20.4,2,10:00,10:13,,,,
2082,RCH-S2-17-R1,,Richardson,South,2,6/27/17,Nick Lyon,Emma Stivers,6/27/17,Erin McCall,Emma Stivers,6/27/17,1,7,22.8,5,10:39,10:52,Poison Ivy everywhere,,,
2083,RCH-E2-17-R1,,Richardson,East,2,6/27/17,Nick Lyon,Emma Stivers,6/27/17,Erin McCall,Emma Stivers,6/27/17,1,6,23.7,0,11:04,11:17,,,,
2084,235-N2-17-R1,,235,North,2,6/27/17,Emma Stivers,Emma Stivers,6/27/17,Luke Goodman,Emma Stivers,6/27/17,1,12.7,21.6,5,9:50,10:03,,,,
2085,235-S2-17-R1,,235,South,2,6/27/17,Emma Stivers,Emma Stivers,6/27/17,Luke Goodman,Emma Stivers,6/27/17,1,8.4,25.8,5,11:22,11:49,,,,
2086,235-C2-17-R1,,235,Center,2,6/27/17,Luke Goodman,Emma Stivers,6/27/17,Emma Stivers,Emma Stivers,6/27/17,1,5.5,22.9,10,10:26,10:39,,,,
2087,PAW-S2-17-R1,,Pawnee Prairie,South,2,6/29/17,Emma Stivers,Erin McCall,6/30/17,Erin McCall,Erin McCall,6/30/17,1,4.4,28.3,30,3:11,3:28,,,,
2088,PAW-E2-17-R1,,Pawnee Prairie,East,2,6/29/17,Nick Lyon,Erin McCall,6/30/17,Luke Goodman,Erin McCall,6/30/17,1,97,26.7,50,2:34,2:53,,,,
2089,PAW-W2-17-R1,,Pawnee Prairie,West,2,6/29/17,Erin McCall,Erin McCall,6/30/17,Emma Stivers,Erin McCall,6/30/17,1,7.2,23.9,70,2:29,2:42,,,,
2090,KLN-E1-17-R2,,Kellerton North,East,1,7/1/17,Luke Goodman,Emma Stivers,7/5/17,Erin McCall,Emma Stivers,7/11/17,2,5.1,24.7,5,10:39,10:52,,,,
2091,KLN-W1-17-R2,,Kellerton North,West,1,7/1/17,Erin McCall,Emma Stivers,7/5/17,Luke Goodman,Emma Stivers,7/11/17,2,11,24.7,0,9:51,10:05,,,,
2092,KLN-C1-17-R2,,Kellerton North,Center,1,7/1/17,Nick Lyon,Emma Stivers,7/5/17,Emma Stivers,Emma Stivers,7/11/17,2,9.8,23.2,0,10:16,10:27,,,,
2093,PYW-S1-17-R2,,Pyland West,South,1,7/5/17,Erin McCall,Emma Stivers,7/5/17,Emma Stivers,Emma Stivers,7/11/17,2,3.2,28.5,60,11:21,11:34,,,,
2094,PYW-N1-17-R2,,Pyland West,North,1,7/5/17,Emma Stivers,Emma Stivers,7/11/17,Luke Goodman,Emma Stivers,7/11/17,2,4.2,30,25,10:27,10:50,,,,
2095,PYW-C1-17-R2,,Pyland West,Center,1,7/5/17,Luke Goodman,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,3,29.5,30,9:25,10:02,,,,
2096,RIS-S1-17-R2,,Ringgold South,South,1,7/7/17,Emma Stivers,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,8.5,25.4,40,10:34,10:47,,,,
